id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,x,y
"7725","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13347275","4997404"
"7876","11920","2008",CA,USF,SHF,ZIEGLER-Iron Complex,,2008/06/21 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,2349,2349.4697265625,"7","1","00000069",15657.6691197428,9507966.65913007,"-13747275","4992404"
"7878","3303","1999",CA,USF,SHF,ONION,"00000000",1999/08/23 00:00:00,1999/09/01 00:00:00,"1",,15949,15960.951171875,"8","1","00000117",57040.2641982528,64591678.9768872,"-13737275","4992404"
"7878","18991","2015",CA,USF,SHF,HAPPY,"002066",2015/07/30 00:00:00,2015/08/08 00:00:00,"1",GeoMAC says River Comlpex #2066 Individual fire inci number unknown,1800,68095.2421875,"3","1","00000149",216447.494892735,275571671.869407,"-13737275","4992404"
"7879","3303","1999",CA,USF,SHF,ONION,"00000000",1999/08/23 00:00:00,1999/09/01 00:00:00,"1",,15949,15960.951171875,"8","1","00000117",57040.2641982528,64591678.9768872,"-13732275","4992404"
"7879","18991","2015",CA,USF,SHF,HAPPY,"002066",2015/07/30 00:00:00,2015/08/08 00:00:00,"1",GeoMAC says River Comlpex #2066 Individual fire inci number unknown,1800,68095.2421875,"3","1","00000149",216447.494892735,275571671.869407,"-13732275","4992404"
"7880","16412","2008",CA,USF,SHF,BUCKHORN,,2008/06/21 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,31419,29814.30859375,"7","1","00000188",136583.059344558,120654228.873991,"-13727275","4992404"
"7880","18991","2015",CA,USF,SHF,HAPPY,"002066",2015/07/30 00:00:00,2015/08/08 00:00:00,"1",GeoMAC says River Comlpex #2066 Individual fire inci number unknown,1800,68095.2421875,"3","1","00000149",216447.494892735,275571671.869407,"-13727275","4992404"
"7881","16412","2008",CA,USF,SHF,BUCKHORN,,2008/06/21 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,31419,29814.30859375,"7","1","00000188",136583.059344558,120654228.873991,"-13722275","4992404"
"7882","1640","1930",CA,USF,SHF, ,"00000000",,,"1",,,621.00927734375,,"1","00000028",9157.34562588019,2513135.47467121,"-13717275","4992404"
"7882","16412","2008",CA,USF,SHF,BUCKHORN,,2008/06/21 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,31419,29814.30859375,"7","1","00000188",136583.059344558,120654228.873991,"-13717275","4992404"
"7883","15435","2006",CA,USF,SHF,PIGEON,"00001693",2006/09/02 00:00:00,2006/10/10 00:00:00,"9",Part of the Bar Complex,35101,35093.765625,"7","1","00000177",85355.1363855702,142019434.368416,"-13712275","4992404"
"7887","12028","1987",CA,USF,SHF,EAST,"00000000",1987/08/30 00:00:00,1987/09/25 00:00:00,"1",,9147,11473.767578125,"4","1","00000293",38100.0683998808,46432688.4405918,"-13692275","4992404"
"7887","13222","1987",CA,CDF,SHU,USFS #35 SHF (BALLY),"00004149",1987/09/02 00:00:00,,"1",,,11094.4453125,,"1","00000591",38886.4118205539,44897626.6101485,"-13692275","4992404"
"7896","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13647275","4992404"
"7897","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13642275","4992404"
"7898","7625","1951",CA,USF,SHF, ,"00000000",,,"1",,,189.294219970703,,"1","00000532",3687.97751816541,766046.513872455,"-13637275","4992404"
"7898","11238","1999",CA,USF,SHF,SHEEP #1,"00000000",1999/08/23 00:00:00,1999/09/19 00:00:00,"1",,1280,12400.056640625,"8","1","00000119",40777.7641959804,50181248.3876629,"-13637275","4992404"
"7898","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13637275","4992404"
"7899","14055","1999",CA,USF,SHF,SHEEP #3,"00000000",1999/08/23 00:00:00,1999/09/07 00:00:00,"1",,650,651.131469726563,"8","1","00000137",7959.26171241711,2635035.67683729,"-13632275","4992404"
"7900","13391","1999",CA,USF,SHF,SUGAR,"00000000",1999/08/23 00:00:00,1999/09/07 00:00:00,"1",,5440,5109.87744140625,"8","1","00000108",26159.0421941796,20678940.1386786,"-13627275","4992404"
"7911","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13572275","4992404"
"7912","2987","1924",CA,USF,SHF, ,"00000000",,,"14",,,2407.71557617188,,"1","00000627",15264.591256816,9743679.13981967,"-13567275","4992404"
"7912","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13567275","4992404"
"7913","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13562275","4992404"
"7914","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13557275","4992404"
"7915","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13552275","4992404"
"7916","5996","1986",CA,CDF,SHU,TAMARACK,"00003298",1986/08/27 00:00:00,,"3",,,438.889190673828,,"1","00000431",6971.71161356768,1776121.56285016,"-13547275","4992404"
"7917","4852","1917",CA,USF,LNF, ,"00000000",,,"1",,,7948.640625,,"1","00000053",28271.7779615303,32167006.467471,"-13542275","4992404"
"7918","4852","1917",CA,USF,LNF, ,"00000000",,,"1",,,7948.640625,,"1","00000053",28271.7779615303,32167006.467471,"-13537275","4992404"
"7918","6568","1988",CA,CDF,LMU,BURNEY FIRE,"00001573",1988/08/29 00:00:00,,"8",,,3264.26831054688,,"1","00000320",19469.4551569215,13210024.9926964,"-13537275","4992404"
"7919","17819","2014",CA,USF,LNF,EILER,"003502",2014/07/31 00:00:00,2014/08/24 00:00:00,"9",<Null>,47958,31995.21875,"8","1",,99241.7139631099,129480055.725676,"-13532275","4992404"
"7920","4615","1920",CA,USF,LNF, ,"00000000",,,"1",,,7671.826171875,,"1","00000010",25701.1799367062,31046779.2027659,"-13527275","4992404"
"7921","4615","1920",CA,USF,LNF, ,"00000000",,,"1",,,7671.826171875,,"1","00000010",25701.1799367062,31046779.2027659,"-13522275","4992404"
"7922","4017","1910",CA,USF,LNF, ,"00000000",,,"14",,,18928.94140625,,"1","00000006",45622.9450044372,76602705.7885031,"-13517275","4992404"
"7924","17818","2014",CA,USF,LNF,BALD,"003479",2014/07/30 00:00:00,2014/08/15 00:00:00,"1",<Null>,39751,39752.1953125,"7","1",,87227.3724099853,160871423.814079,"-13507275","4992404"
"7925","17818","2014",CA,USF,LNF,BALD,"003479",2014/07/30 00:00:00,2014/08/15 00:00:00,"1",<Null>,39751,39752.1953125,"7","1",,87227.3724099853,160871423.814079,"-13502275","4992404"
"7926","17818","2014",CA,USF,LNF,BALD,"003479",2014/07/30 00:00:00,2014/08/15 00:00:00,"1",<Null>,39751,39752.1953125,"7","1",,87227.3724099853,160871423.814079,"-13497275","4992404"
"7933","10851","1996",CA,CDF,LMU,DIXIE FIRE,"00002721",1996/08/16 00:00:00,,"14",,,1402.57592773438,,"1","00000000",13468.4297880294,5676023.28721242,"-13462275","4992404"
"7934","16098","2008",CA,CDF,LMU,CORRAL FIRE,"002759",2008/06/23 00:00:00,2008/07/21 00:00:00,"1",,,12434.2890625,"2",,,44557.6982288222,50319780.5954942,"-13457275","4992404"
"7935","16098","2008",CA,CDF,LMU,CORRAL FIRE,"002759",2008/06/23 00:00:00,2008/07/21 00:00:00,"1",,,12434.2890625,"2",,,44557.6982288222,50319780.5954942,"-13452275","4992404"
"7952","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13367275","4992404"
"7953","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13362275","4992404"
"7954","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13357275","4992404"
"7955","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13352275","4992404"
"8108","11914","2008",CA,USF,SHF,IRONSIDE-Iron Complex,,2008/06/20 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,12720,12834.115234375,"7","1","00000164",44476.5748237589,51937821.7962993,"-13742275","4987404"
"8109","11914","2008",CA,USF,SHF,IRONSIDE-Iron Complex,,2008/06/20 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,12720,12834.115234375,"7","1","00000164",44476.5748237589,51937821.7962993,"-13737275","4987404"
"8109","18991","2015",CA,USF,SHF,HAPPY,"002066",2015/07/30 00:00:00,2015/08/08 00:00:00,"1",GeoMAC says River Comlpex #2066 Individual fire inci number unknown,1800,68095.2421875,"3","1","00000149",216447.494892735,275571671.869407,"-13737275","4987404"
"8110","18991","2015",CA,USF,SHF,HAPPY,"002066",2015/07/30 00:00:00,2015/08/08 00:00:00,"1",GeoMAC says River Comlpex #2066 Individual fire inci number unknown,1800,68095.2421875,"3","1","00000149",216447.494892735,275571671.869407,"-13732275","4987404"
"8111","16412","2008",CA,USF,SHF,BUCKHORN,,2008/06/21 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,31419,29814.30859375,"7","1","00000188",136583.059344558,120654228.873991,"-13727275","4987404"
"8112","16412","2008",CA,USF,SHF,BUCKHORN,,2008/06/21 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,31419,29814.30859375,"7","1","00000188",136583.059344558,120654228.873991,"-13722275","4987404"
"8114","15435","2006",CA,USF,SHF,PIGEON,"00001693",2006/09/02 00:00:00,2006/10/10 00:00:00,"9",Part of the Bar Complex,35101,35093.765625,"7","1","00000177",85355.1363855702,142019434.368416,"-13712275","4987404"
"8117","12028","1987",CA,USF,SHF,EAST,"00000000",1987/08/30 00:00:00,1987/09/25 00:00:00,"1",,9147,11473.767578125,"4","1","00000293",38100.0683998808,46432688.4405918,"-13697275","4987404"
"8117","13222","1987",CA,CDF,SHU,USFS #35 SHF (BALLY),"00004149",1987/09/02 00:00:00,,"1",,,11094.4453125,,"1","00000591",38886.4118205539,44897626.6101485,"-13697275","4987404"
"8118","12028","1987",CA,USF,SHF,EAST,"00000000",1987/08/30 00:00:00,1987/09/25 00:00:00,"1",,9147,11473.767578125,"4","1","00000293",38100.0683998808,46432688.4405918,"-13692275","4987404"
"8118","13222","1987",CA,CDF,SHU,USFS #35 SHF (BALLY),"00004149",1987/09/02 00:00:00,,"1",,,11094.4453125,,"1","00000591",38886.4118205539,44897626.6101485,"-13692275","4987404"
"8126","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13652275","4987404"
"8127","5128","1931",CA,USF,SHF, ,"00000000",,,"9",,,1435.0185546875,,"1","00000676",11420.8583065468,5807314.08530146,"-13647275","4987404"
"8127","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13647275","4987404"
"8128","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13642275","4987404"
"8129","11238","1999",CA,USF,SHF,SHEEP #1,"00000000",1999/08/23 00:00:00,1999/09/19 00:00:00,"1",,1280,12400.056640625,"8","1","00000119",40777.7641959804,50181248.3876629,"-13637275","4987404"
"8129","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13637275","4987404"
"8130","14241","1999",CA,USF,SHF,JACKASS,"00000000",1999/08/23 00:00:00,1999/09/07 00:00:00,"1",,5760,5478.453125,"8","1","00000115",23277.8378162229,22170512.6345972,"-13632275","4987404"
"8130","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13632275","4987404"
"8133","17419","2012",CA,USF,SHF,SALT CREEK,"00002521",2012/08/01 00:00:00,2012/09/26 00:00:00,"9", ,988,982.116516113281,"8","1",,10413.9221319157,3974484.60924356,"-13617275","4987404"
"8135","2988","1924",CA,USF,SHF, ,"00000000",,,"9",,,3114.38208007813,,"1","00000717",18049.114575884,12603456.6418276,"-13607275","4987404"
"8139","2562","1935",CA,USF,SHF, ,"00000000",,,"1",,,728.588806152344,,"1","00000606",7822.87977600156,2948494.29528759,"-13587275","4987404"
"8142","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13572275","4987404"
"8143","2987","1924",CA,USF,SHF, ,"00000000",,,"14",,,2407.71557617188,,"1","00000627",15264.591256816,9743679.13981967,"-13567275","4987404"
"8143","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13567275","4987404"
"8144","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13562275","4987404"
"8145","11308","1992",CA,CDF,SHU,FOUNTAIN,"00004733",1992/08/20 00:00:00,,"7",,,60290.14453125,,"1","00000588",94406.5696489184,243985565.992401,"-13557275","4987404"
"8149","17819","2014",CA,USF,LNF,EILER,"003502",2014/07/31 00:00:00,2014/08/24 00:00:00,"9",<Null>,47958,31995.21875,"8","1",,99241.7139631099,129480055.725676,"-13537275","4987404"
"8150","17819","2014",CA,USF,LNF,EILER,"003502",2014/07/31 00:00:00,2014/08/24 00:00:00,"9",<Null>,47958,31995.21875,"8","1",,99241.7139631099,129480055.725676,"-13532275","4987404"
"8151","4079","1945",CA,USF,LNF, ,"00000000",,,"9",,,852.227966308594,,"1","00000143",9293.9608628313,3448844.14177798,"-13527275","4987404"
"8151","16564","2009",CA,USF,LNF,BROWN,"000076",2009/01/08 00:00:00,2009/01/08 00:00:00,"1",Hat Creek Complex,1865,1833.16394042969,"8","1","000076",12794.8050280997,7418551.1546816,"-13527275","4987404"
"8151","17819","2014",CA,USF,LNF,EILER,"003502",2014/07/31 00:00:00,2014/08/24 00:00:00,"9",<Null>,47958,31995.21875,"8","1",,99241.7139631099,129480055.725676,"-13527275","4987404"
"8152","14565","1987",CA,USF,LNF,LOST,"00000000",1987/08/31 00:00:00,1987/09/08 00:00:00,"1",,23000,22781.431640625,"8","1","00000115",43663.7757960949,92193179.0232266,"-13522275","4987404"
"8153","4017","1910",CA,USF,LNF, ,"00000000",,,"14",,,18928.94140625,,"1","00000006",45622.9450044372,76602705.7885031,"-13517275","4987404"
"8153","14565","1987",CA,USF,LNF,LOST,"00000000",1987/08/31 00:00:00,1987/09/08 00:00:00,"1",,23000,22781.431640625,"8","1","00000115",43663.7757960949,92193179.0232266,"-13517275","4987404"
"8154","14565","1987",CA,USF,LNF,LOST,"00000000",1987/08/31 00:00:00,1987/09/08 00:00:00,"1",,23000,22781.431640625,"8","1","00000115",43663.7757960949,92193179.0232266,"-13512275","4987404"
"8155","17818","2014",CA,USF,LNF,BALD,"003479",2014/07/30 00:00:00,2014/08/15 00:00:00,"1",<Null>,39751,39752.1953125,"7","1",,87227.3724099853,160871423.814079,"-13507275","4987404"
"8156","17818","2014",CA,USF,LNF,BALD,"003479",2014/07/30 00:00:00,2014/08/15 00:00:00,"1",<Null>,39751,39752.1953125,"7","1",,87227.3724099853,160871423.814079,"-13502275","4987404"
"8157","17818","2014",CA,USF,LNF,BALD,"003479",2014/07/30 00:00:00,2014/08/15 00:00:00,"1",<Null>,39751,39752.1953125,"7","1",,87227.3724099853,160871423.814079,"-13497275","4987404"
"8161","14693","2004",CA,CDF,LMU,STRAYLOR,"00002537",2004/07/22 00:00:00,2004/07/29 00:00:00,"7",,3289,3292.830078125,"8","1","00002537",29313.9065912493,13325610.947681,"-13477275","4987404"
"8166","16098","2008",CA,CDF,LMU,CORRAL FIRE,"002759",2008/06/23 00:00:00,2008/07/21 00:00:00,"1",,,12434.2890625,"2",,,44557.6982288222,50319780.5954942,"-13452275","4987404"
"8181","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13377275","4987404"
"8182","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13372275","4987404"
"8183","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13367275","4987404"
"8184","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13362275","4987404"
"8185","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13357275","4987404"
"8186","17383","2012",CA,BLM,NOD,RUSH,"00003490",2012/08/12 00:00:00,2012/10/22 00:00:00,"1", ,315577,315511.5,"3","1",,414346.362959793,1276829696.34816,"-13352275","4987404"
"8336","16361","2008",CA,USF,SRF,HALF,,2008/06/20 00:00:00,2008/08/25 00:00:00,"1",,15118,15130.146484375,"1","1","00000035",50352.3916816518,61229531.7279981,"-13757275","4982404"
"8339","6166","1940",CA,USF,SHF, ,"00000000",,,"14",,,1331.41650390625,,"1","00000005",10294.4540587735,5388051.29911366,"-13742275","4982404"
"8339","11914","2008",CA,USF,SHF,IRONSIDE-Iron Complex,,2008/06/20 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,12720,12834.115234375,"7","1","00000164",44476.5748237589,51937821.7962993,"-13742275","4982404"
"8341","11914","2008",CA,USF,SHF,IRONSIDE-Iron Complex,,2008/06/20 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,12720,12834.115234375,"7","1","00000164",44476.5748237589,51937821.7962993,"-13732275","4982404"
"8341","17417","2012",CA,USF,SHF,LOMA,"00002814",2012/08/26 00:00:00,2012/09/18 00:00:00,"10",,57,71.3269271850586,"8","1",,2299.62443260863,288649.841611652,"-13732275","4982404"
"8342","11355","2003",CA,USF,SHF,LOMA,"00000000",2003/09/14 00:00:00,2003/09/22 00:00:00,"9",,3740,3739.19921875,"8","1","00000194",23569.4855999304,15132002.5869589,"-13727275","4982404"
"8343","16412","2008",CA,USF,SHF,BUCKHORN,,2008/06/21 00:00:00,2008/07/31 00:00:00,"1",Iron Complex,31419,29814.30859375,"7","1","00000188",136583.059344558,120654228.873991,"-13722275","4982404"
"8344","11472","1985",CA,USF,SHF,TRELOAR COMPLEX,"00000000",,1985/08/06 00:00:00,"1",,3900,3786.244140625,"8","1","00000205",16303.9988230731,15322386.0593181,"-13717275","4982404"
"8344","15435","2006",CA,USF,SHF,PIGEON,"00001693",2006/09/02 00:00:00,2006/10/10 00:00:00,"9",Part of the Bar Complex,35101,35093.765625,"7","1","00000177",85355.1363855702,142019434.368416,"-13717275","4982404"
"8345","15435","2006",CA,USF,SHF,PIGEON,"00001693",2006/09/02 00:00:00,2006/10/10 00:00:00,"9",Part of the Bar Complex,35101,35093.765625,"7","1","00000177",85355.1363855702,142019434.368416,"-13712275","4982404"
"8346","15435","2006",CA,USF,SHF,PIGEON,"00001693",2006/09/02 00:00:00,2006/10/10 00:00:00,"9",Part of the Bar Complex,35101,35093.765625,"7","1","00000177",85355.1363855702,142019434.368416,"-13707275","4982404"
"8348","12028","1987",CA,USF,SHF,EAST,"00000000",1987/08/30 00:00:00,1987/09/25 00:00:00,"1",,9147,11473.767578125,"4","1","00000293",38100.0683998808,46432688.4405918,"-13697275","4982404"
"8348","13222","1987",CA,CDF,SHU,USFS #35 SHF (BALLY),"00004149",1987/09/02 00:00:00,,"1",,,11094.4453125,,"1","00000591",38886.4118205539,44897626.6101485,"-13697275","4982404"
"8348","20486","2017",CA,USF,SHF,HELENA,"00001770",2017/08/30 00:00:00,2017/11/14 00:00:00,"9",Unified Command with Cal-Fire/USFS,18316,18493.70703125,"3","1",,87072.7947308671,74841376.6411158,"-13697275","4982404"
"8349","20486","2017",CA,USF,SHF,HELENA,"00001770",2017/08/30 00:00:00,2017/11/14 00:00:00,"9",Unified Command with Cal-Fire/USFS,18316,18493.70703125,"3","1",,87072.7947308671,74841376.6411158,"-13692275","4982404"
"8355","1351","1924",CA,USF,SHF, ,"00000000",,,"9",,,1937.32592773438,,"1","00000029",12449.7341256737,7840079.83940023,"-13662275","4982404"
"8356","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13657275","4982404"
"8357","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13652275","4982404"
"8358","20788","2018",CA,CDF,SHU,CARR ,"00007808",2018/07/23 00:00:00,2018/09/01 00:00:00,"10", ,229651,229651.40625,"1","1",,390420.595366707,929366240.80612,"-13647275","4982404"
